game_id,time,P0_species,P0_Ability,P0_AddToControlGroup,P0_Camera,P0_ControlGroup,P0_GetControlGroup,P0_RightClick,P0_Selection,P0_SetControlGr6oup,P1_species,P1_Ability,P1_AddToControlGroup,P1_Camera,P1_ControlGroup,P1_GetControlGroup,P1_RightClick,P1_Selection,P1_SetControlGr6oup,winner,diff_Ability,diff_AddToControlGroup,diff_Camera,diff_ControlGroup,diff_GetControlGroup,diff_RightClick,diff_Selection,diff_SetControlGr6oup
20735,10.02,T,70,9,583,0,12,83,108,1,Z,58,3,841,0,78,261,210,0,1,-12,-6,258,0,66,178,102,-1
20736,7.12,T,42,2,452,0,13,105,70,1,Z,33,0,506,0,12,91,86,1,1,-9,-2,54,0,-1,-14,16,0
20737,7.07,T,78,0,358,2,429,233,174,21,T,53,4,513,0,407,129,74,11,1,-25,4,155,-2,-22,-104,-100,-10
20738,9.08,T,93,8,408,0,128,171,152,2,Z,76,0,398,0,48,191,296,20,1,-17,-8,-10,0,-80,20,144,18
20739,10.47,T,63,0,365,0,33,49,97,3,T,48,0,964,0,0,66,90,0,1,-15,0,599,0,-33,17,-7,-3
20740,5.46,T,44,2,430,0,6,130,77,1,T,35,0,108,0,4,78,81,3,0,-9,-2,-322,0,-2,-52,4,2
20741,8.16,T,57,7,389,0,219,144,62,0,Z,38,4,156,0,9,155,153,0,0,-19,-3,-233,0,-210,11,91,0
20742,4.02,Z,21,0,155,0,221,118,226,1,Z,16,7,168,0,118,89,157,0,0,-5,7,13,0,-103,-29,-69,-1
20743,9.59,T,51,2,492,0,791,153,78,3,P,44,0,263,0,50,286,127,0,1,-7,-2,-229,0,-741,133,49,-3
20744,10.38,T,120,0,680,0,199,423,187,17,Z,89,0,552,67,427,220,329,2,1,-31,0,-128,67,228,-203,142,-15
20745,7.43,P,48,1,582,0,51,244,102,4,Z,44,0,310,0,34,79,126,3,0,-4,-1,-272,0,-17,-165,24,-1
20746,7.33,P,38,0,360,0,153,265,68,6,P,20,0,392,0,9,246,50,3,0,-18,0,32,0,-144,-19,-18,-3
20747,5,Z,19,4,186,0,137,28,142,3,T,32,0,198,0,65,61,56,14,1,13,-4,12,0,-72,33,-86,11
20748,5.37,Z,18,4,325,0,61,114,96,1,P,36,1,450,0,14,137,54,0,1,18,-3,125,0,-47,23,-42,-1
20749,9.06,T,82,0,466,0,1,284,158,1,Z,50,0,455,0,357,186,295,1,0,-32,0,-11,0,356,-98,137,0
20750,8.34,T,90,8,443,1,519,111,163,5,P,47,0,385,0,25,243,54,5,1,-43,-8,-58,-1,-494,132,-109,0
20751,5.38,P,22,4,204,0,19,116,171,1,P,24,4,214,0,2,46,50,4,0,2,0,10,0,-17,-70,-121,3
20752,4.09,T,23,1,212,0,23,51,21,1,P,25,2,245,0,329,77,58,4,0,2,1,33,0,306,26,37,3
20753,10.14,T,134,0,505,0,291,335,213,16,T,113,2,369,0,73,167,181,8,0,-21,2,-136,0,-218,-168,-32,-8
20754,4.4,T,29,0,197,0,15,23,43,3,T,28,1,203,0,471,101,59,7,1,-1,1,6,0,456,78,16,4
20755,7.04,T,49,0,480,0,29,130,112,3,Z,50,3,377,0,189,181,147,14,1,1,3,-103,0,160,51,35,11
20756,9.59,T,65,3,613,0,32,143,107,0,P,51,1,643,0,10,143,93,0,1,-14,-2,30,0,-22,0,-14,0
20757,9.59,P,55,1,592,0,16,232,89,1,Z,63,11,850,0,411,171,502,3,1,8,10,258,0,395,-61,413,2
20758,9.59,Z,133,2,624,0,949,290,347,11,T,137,0,479,0,394,299,270,17,0,4,-2,-145,0,-555,9,-77,6
20759,9.58,T,69,0,495,0,20,205,103,6,T,72,0,961,0,52,208,112,9,1,3,0,466,0,32,3,9,3
20760,3.31,T,11,1,317,0,2,86,19,1,P,16,1,52,0,253,74,33,3,0,5,0,-265,0,251,-12,14,2
20761,7.29,Z,61,0,341,19,180,161,309,1,P,80,1,266,0,141,246,106,10,1,19,1,-75,-19,-39,85,-203,9
20762,6.04,P,25,2,314,0,1,26,43,0,Z,31,0,124,0,23,15,82,2,0,6,-2,-190,0,22,-11,39,2
20763,8.38,T,31,0,449,0,3,61,77,2,Z,46,0,595,0,194,163,169,5,1,15,0,146,0,191,102,92,3
20764,9.59,P,53,0,760,0,391,194,62,8,Z,54,0,343,0,19,74,183,0,1,1,0,-417,0,-372,-120,121,-8
20765,10.09,Z,122,0,699,0,310,199,339,5,P,60,3,416,0,212,116,121,0,1,-62,3,-283,0,-98,-83,-218,-5
20766,3.23,P,16,0,273,0,16,24,21,1,T,19,0,96,0,326,46,90,2,0,3,0,-177,0,310,22,69,1
20767,9.58,Z,35,0,267,0,0,84,182,0,T,43,0,393,0,18,33,62,10,0,8,0,126,0,18,-51,-120,10
20768,9.59,P,60,0,562,0,8,159,96,16,T,73,8,412,1,42,105,101,0,1,13,8,-150,1,34,-54,5,-16
20769,6.54,P,30,0,359,0,14,136,60,8,T,68,2,395,0,131,242,189,4,1,38,2,36,0,117,106,129,-4
20770,10.58,P,45,0,994,0,0,286,77,0,T,45,6,734,0,18,191,112,2,0,0,6,-260,0,18,-95,35,2
20771,9.59,T,64,0,759,0,1,166,117,2,T,81,0,720,0,43,395,93,6,1,17,0,-39,0,42,229,-24,4
20772,4.33,T,14,5,332,0,23,82,36,1,P,16,0,102,0,0,17,28,0,1,2,-5,-230,0,-23,-65,-8,-1
20773,7.16,Z,36,2,505,0,290,124,369,0,P,35,0,409,0,13,110,54,6,1,-1,-2,-96,0,-277,-14,-315,6
20774,9.28,Z,98,8,587,0,478,380,250,9,T,150,10,443,0,672,308,201,18,0,52,2,-144,0,194,-72,-49,9
20775,5.34,P,20,4,296,0,6,34,45,0,Z,23,0,472,0,16,40,85,4,0,3,-4,176,0,10,6,40,4
20776,4.46,P,37,0,209,0,225,114,125,7,P,21,0,242,0,12,106,133,1,0,-16,0,33,0,-213,-8,8,-6
20777,1.43,P,6,0,172,0,0,23,6,0,Z,5,0,40,0,0,11,23,2,0,-1,0,-132,0,0,-12,17,2
20778,9.08,T,98,4,459,0,327,341,187,9,Z,89,7,308,0,406,320,289,9,0,-9,3,-151,0,79,-21,102,0
20779,3.01,Z,8,0,94,0,12,25,57,3,T,13,2,162,0,139,24,17,2,0,5,2,68,0,127,-1,-40,-1
20780,5.52,Z,33,2,405,8,233,85,182,1,Z,22,2,203,0,0,20,88,3,0,-11,0,-202,-8,-233,-65,-94,2
20781,4.36,T,34,0,158,0,29,102,30,7,T,28,0,432,0,57,66,72,10,0,-6,0,274,0,28,-36,42,3
20782,9.45,Z,44,8,424,0,67,147,172,3,T,84,0,673,0,428,100,109,17,1,40,-8,249,0,361,-47,-63,14
20783,6.51,T,43,1,413,0,26,211,65,2,T,45,0,328,0,288,150,270,7,1,2,-1,-85,0,262,-61,205,5
20784,4.57,P,26,0,214,0,0,113,48,3,T,35,0,375,0,27,161,65,3,1,9,0,161,0,27,48,17,0
20785,8.58,P,50,0,685,0,20,116,110,8,P,61,15,405,2,198,204,139,0,1,11,15,-280,2,178,88,29,-8
20786,10.47,P,45,0,451,5,105,342,112,0,Z,42,4,661,0,4,191,202,0,0,-3,4,210,-5,-101,-151,90,0
20787,7.43,Z,36,0,373,0,8,125,153,1,T,43,5,371,0,164,236,163,11,1,7,5,-2,0,156,111,10,10
20788,9.16,T,52,0,731,0,4,34,89,1,T,70,0,670,0,7,87,119,0,0,18,0,-61,0,3,53,30,-1
20789,9.06,Z,45,2,947,5,42,113,153,0,T,72,0,765,0,61,116,96,7,1,27,-2,-182,-5,19,3,-57,7
20790,4.37,P,30,2,226,0,44,115,55,2,Z,28,2,269,0,58,88,95,3,0,-2,0,43,0,14,-27,40,1
20791,8.54,Z,54,2,213,0,39,73,164,3,P,55,3,680,0,3,158,91,4,0,1,1,467,0,-36,85,-73,1
20792,7.5,T,107,0,475,0,550,221,152,13,P,78,6,397,0,594,218,106,7,0,-29,6,-78,0,44,-3,-46,-6
20793,9.58,Z,61,0,291,0,21,99,183,4,P,43,0,354,0,10,148,75,4,0,-18,0,63,0,-11,49,-108,0
20794,6.17,P,26,5,303,0,25,68,24,3,T,26,0,133,0,0,16,46,0,1,0,-5,-170,0,-25,-52,22,-3
20795,9.59,Z,72,0,736,0,121,206,239,3,T,122,2,1148,0,543,312,184,7,0,50,2,412,0,422,106,-55,4
20796,7.31,P,30,0,525,0,0,108,42,0,Z,27,1,215,0,14,55,86,1,0,-3,1,-310,0,14,-53,44,1
20797,6.37,Z,44,1,367,0,22,77,154,0,P,85,0,312,0,275,216,69,7,1,41,-1,-55,0,253,139,-85,7
20798,6.47,P,20,0,263,0,0,29,38,0,Z,25,1,417,0,19,51,98,0,0,5,1,154,0,19,22,60,0
20799,8.52,P,72,5,443,0,287,211,105,13,T,83,5,455,37,224,210,254,8,0,11,0,12,37,-63,-1,149,-5
20800,3.48,Z,13,5,89,0,38,39,63,1,Z,11,0,174,0,68,40,78,4,0,-2,-5,85,0,30,1,15,3
20801,9.58,Z,70,0,586,0,51,123,144,4,P,60,8,292,0,782,129,108,3,1,-10,8,-294,0,731,6,-36,-1
20802,9.59,P,77,7,452,0,132,231,150,3,T,81,0,503,0,12,309,128,8,0,4,-7,51,0,-120,78,-22,5
20803,7.12,T,40,0,674,0,9,175,246,3,T,37,1,250,0,177,104,177,3,1,-3,1,-424,0,168,-71,-69,0
20804,9.59,T,63,0,733,0,0,74,93,2,P,58,6,580,0,204,185,152,11,1,-5,6,-153,0,204,111,59,9
20805,6.01,Z,40,15,306,0,146,252,184,8,Z,50,8,189,5,406,217,318,1,0,10,-7,-117,5,260,-35,134,-7
20806,10.03,Z,84,3,455,0,373,317,247,7,T,110,0,377,0,469,303,193,14,0,26,-3,-78,0,96,-14,-54,7
20807,9.59,T,39,2,234,0,36,71,55,8,T,65,3,678,0,211,152,163,5,1,26,1,444,0,175,81,108,-3
20808,3.52,T,12,0,319,0,0,39,21,2,P,12,0,86,0,0,50,13,0,1,0,0,-233,0,0,11,-8,-2
20809,2.21,T,9,0,185,0,83,56,23,5,T,8,0,98,0,359,99,13,2,1,-1,0,-87,0,276,43,-10,-3
20810,8.36,Z,36,0,400,0,0,123,112,0,P,43,0,473,0,17,160,65,4,1,7,0,73,0,17,37,-47,4
20811,8.3,T,85,4,454,0,280,127,121,9,Z,64,0,639,0,308,105,222,12,0,-21,-4,185,0,28,-22,101,3
20812,2.51,Z,8,0,63,0,251,15,32,4,Z,14,0,52,0,0,26,44,0,1,6,0,-11,0,-251,11,12,-4
20813,4.02,T,22,0,305,0,19,80,40,2,T,30,0,159,0,2,55,37,3,1,8,0,-146,0,-17,-25,-3,1
20814,9.21,Z,62,0,488,0,80,120,250,3,T,69,3,1008,0,31,207,136,1,0,7,3,520,0,-49,87,-114,-2
20815,8.07,P,56,0,549,0,35,140,115,14,T,50,0,530,0,24,147,77,8,1,-6,0,-19,0,-11,7,-38,-6
20816,5.32,P,31,2,361,0,78,156,41,4,T,35,0,399,0,25,70,89,6,1,4,-2,38,0,-53,-86,48,2
20817,9.59,P,65,0,639,0,0,317,471,0,T,79,0,352,0,45,256,167,7,1,14,0,-287,0,45,-61,-304,7
20818,9.09,T,20,0,143,0,0,12,43,0,T,40,0,485,0,0,10,43,0,1,20,0,342,0,0,-2,0,0
20819,9.59,T,55,0,563,0,53,100,76,4,Z,67,3,478,0,239,195,433,4,1,12,3,-85,0,186,95,357,0
20820,9.58,P,51,0,537,0,37,277,163,5,T,38,0,250,1,18,87,63,2,0,-13,0,-287,1,-19,-190,-100,-3
20821,6.21,T,81,5,362,0,429,283,134,12,P,49,0,424,0,431,248,160,6,1,-32,-5,62,0,2,-35,26,-6
20822,5.49,T,32,1,269,0,327,159,77,4,T,67,0,250,0,18,189,66,3,1,35,-1,-19,0,-309,30,-11,-1
20823,9.59,Z,100,14,629,1,249,156,326,5,T,116,0,543,0,558,348,199,11,0,16,-14,-86,-1,309,192,-127,6
20824,9.59,P,58,8,713,0,56,212,108,5,P,64,0,630,0,47,274,107,7,1,6,-8,-83,0,-9,62,-1,2
20825,4.34,T,17,0,136,0,11,48,22,4,Z,20,4,327,0,25,29,60,0,1,3,4,191,0,14,-19,38,-4
20826,9.58,P,32,6,446,0,16,82,66,0,T,39,0,436,0,0,49,67,0,1,7,-6,-10,0,-16,-33,1,0
20827,4.48,T,26,0,177,0,12,25,41,3,Z,36,0,154,0,21,83,118,6,0,10,0,-23,0,9,58,77,3
20828,9.59,Z,59,0,460,0,37,124,150,4,P,60,0,607,0,12,186,82,1,0,1,0,147,0,-25,62,-68,-3
20829,8.37,P,31,0,460,0,13,148,64,2,T,39,3,603,0,1,133,72,0,0,8,3,143,0,-12,-15,8,-2
20830,10.42,Z,96,0,581,0,176,525,309,9,P,80,0,510,0,7,313,145,14,0,-16,0,-71,0,-169,-212,-164,5
20831,3.4,Z,14,0,108,0,1,20,56,2,Z,16,0,165,0,22,18,44,3,1,2,0,57,0,21,-2,-12,1
20832,9.12,Z,63,9,410,0,151,155,258,0,T,79,1,682,0,121,196,156,1,0,16,-8,272,0,-30,41,-102,1
20833,7.39,T,63,6,543,0,88,247,69,3,T,57,0,448,0,376,218,92,10,0,-6,-6,-95,0,288,-29,23,7
20834,5.23,P,38,0,298,0,164,170,73,6,T,53,1,389,0,45,176,92,10,1,15,1,91,0,-119,6,19,4
20835,7.35,P,50,0,302,0,81,293,142,7,T,70,7,326,1,359,157,115,4,1,20,7,24,1,278,-136,-27,-3
20836,9.59,P,55,3,496,0,36,117,82,5,T,76,0,390,16,180,197,226,0,1,21,-3,-106,16,144,80,144,-5
20837,9.59,P,51,0,931,0,2,103,61,4,Z,41,3,298,0,44,348,155,4,1,-10,3,-633,0,42,245,94,0
20838,8.21,T,47,0,430,0,6,107,73,2,Z,42,0,260,0,36,40,108,10,0,-5,0,-170,0,30,-67,35,8
20839,9.15,Z,51,7,446,0,199,184,254,2,Z,54,3,775,0,25,77,225,0,1,3,-4,329,0,-174,-107,-29,-2
20840,3.45,Z,22,2,84,0,22,58,54,0,T,19,0,116,0,6,4,19,2,0,-3,-2,32,0,-16,-54,-35,2
20841,3.57,Z,20,0,209,0,81,56,118,2,P,23,0,202,0,367,102,35,15,0,3,0,-7,0,286,46,-83,13
20842,9.59,T,180,0,685,0,569,385,472,11,P,111,0,571,0,495,245,181,19,0,-69,0,-114,0,-74,-140,-291,8
20843,9.59,Z,61,0,535,0,72,112,165,14,Z,71,3,643,0,172,233,502,4,0,10,3,108,0,100,121,337,-10
20844,9.58,Z,64,7,600,0,74,112,224,2,T,86,6,346,0,90,272,117,9,0,22,-1,-254,0,16,160,-107,7
20845,5.43,T,55,2,328,0,187,170,108,6,T,61,1,550,0,71,176,73,9,0,6,-1,222,0,-116,6,-35,3
20846,8.46,Z,49,0,544,0,36,202,141,2,P,55,2,396,0,101,257,142,7,0,6,2,-148,0,65,55,1,5
20847,4.58,P,21,0,417,0,17,39,29,2,Z,27,0,261,0,32,151,119,3,1,6,0,-156,0,15,112,90,1
20848,7.54,Z,63,1,387,0,449,212,285,5,T,88,7,714,0,234,261,92,3,0,25,6,327,0,-215,49,-193,-2
20849,6.12,T,36,0,229,0,23,50,47,5,T,33,6,390,0,17,26,53,0,0,-3,6,161,0,-6,-24,6,-5
20850,1.14,T,4,0,33,0,17,34,26,2,P,6,2,76,0,24,11,7,0,0,2,2,43,0,7,-23,-19,-2
20851,3,P,13,0,100,0,153,114,73,3,T,17,6,353,0,152,63,66,2,0,4,6,253,0,-1,-51,-7,-1
20852,9.59,Z,48,1,330,0,25,176,171,1,Z,39,0,444,0,101,224,185,4,1,-9,-1,114,0,76,48,14,3
20853,7.17,T,44,5,266,0,13,52,62,1,Z,47,0,500,0,28,156,135,7,1,3,-5,234,0,15,104,73,6
20854,4.15,Z,21,0,213,3,37,47,74,0,T,16,1,214,0,202,62,37,5,0,-5,1,1,-3,165,15,-37,5
20855,9.58,T,115,0,571,0,123,274,147,14,Z,79,2,547,0,33,280,276,1,0,-36,2,-24,0,-90,6,129,-13
20856,10.2,P,73,0,486,0,104,428,101,10,T,81,3,788,0,118,304,357,10,0,8,3,302,0,14,-124,256,0
20857,8.08,Z,32,4,327,0,17,74,141,0,T,51,7,133,0,3,46,79,1,1,19,3,-194,0,-14,-28,-62,1
20858,7.12,Z,46,0,572,0,591,150,245,16,T,68,2,378,0,99,116,96,9,1,22,2,-194,0,-492,-34,-149,-7
20859,4.27,Z,22,1,205,0,4,93,84,0,Z,26,0,144,2,68,144,95,5,0,4,-1,-61,2,64,51,11,5
20860,9.57,T,172,0,450,0,459,547,296,18,Z,68,6,744,0,54,256,195,4,0,-104,6,294,0,-405,-291,-101,-14
20861,2.51,T,13,0,172,0,65,13,27,3,T,8,0,64,0,0,19,65,1,0,-5,0,-108,0,-65,6,38,-2
20862,9.59,P,30,0,665,0,0,41,52,0,P,43,0,496,0,37,49,61,3,0,13,0,-169,0,37,8,9,3
20863,3.32,T,10,0,211,4,15,73,44,0,Z,9,0,48,0,0,18,47,0,1,-1,0,-163,-4,-15,-55,3,0
20864,9.49,P,141,6,521,2,278,380,182,10,P,84,3,689,0,266,530,163,17,0,-57,-3,168,-2,-12,150,-19,7
20865,8.29,P,62,0,445,0,39,203,90,12,Z,68,6,794,0,384,327,222,6,1,6,6,349,0,345,124,132,-6
20866,9.59,T,82,3,644,0,389,340,173,10,P,64,1,391,0,54,274,127,6,0,-18,-2,-253,0,-335,-66,-46,-4
20867,8.25,Z,71,0,538,20,475,315,368,9,Z,58,12,458,2,116,314,244,7,0,-13,12,-80,-18,-359,-1,-124,-2
20868,9.59,P,34,1,528,0,17,160,68,3,T,37,0,526,0,0,67,59,0,0,3,-1,-2,0,-17,-93,-9,-3
20869,9.56,P,36,0,203,2,11,114,47,2,T,19,0,646,0,0,22,63,0,0,-17,0,443,-2,-11,-92,16,-2
20870,10.22,Z,53,2,347,0,129,274,260,4,P,88,7,319,0,576,387,187,7,0,35,5,-28,0,447,113,-73,3
20871,5.12,Z,20,0,285,0,10,29,87,3,T,33,0,334,0,114,72,153,4,1,13,0,49,0,104,43,66,1
20872,9.59,Z,60,0,502,0,65,90,163,4,P,69,0,258,0,280,220,107,12,0,9,0,-244,0,215,130,-56,8
20873,4.23,Z,15,1,149,0,298,33,67,5,T,24,0,247,0,304,108,205,5,0,9,-1,98,0,6,75,138,0
20874,5.27,T,27,0,337,0,15,113,102,3,P,26,0,174,0,1,68,222,1,1,-1,0,-163,0,-14,-45,120,-2
20875,9.59,T,102,3,507,0,190,203,211,4,Z,81,0,400,0,120,206,268,9,1,-21,-3,-107,0,-70,3,57,5
20876,6.51,P,40,0,271,0,559,174,43,7,Z,85,0,478,0,83,288,190,10,1,45,0,207,0,-476,114,147,3
20877,10.44,P,63,0,661,0,100,289,118,23,P,72,3,840,0,92,372,166,5,0,9,3,179,0,-8,83,48,-18
20878,9.58,Z,69,0,329,0,31,206,201,7,T,109,4,638,0,374,250,125,3,0,40,4,309,0,343,44,-76,-4
20879,8.2,P,52,0,180,0,0,83,68,0,Z,67,2,238,0,28,227,261,1,1,15,2,58,0,28,144,193,1
20880,9.23,Z,73,0,499,0,70,137,212,6,Z,47,0,411,0,584,370,313,8,0,-26,0,-88,0,514,233,101,2
20881,6.59,Z,58,1,300,0,91,209,137,16,Z,37,4,291,0,101,191,146,6,1,-21,3,-9,0,10,-18,9,-10
20882,10.05,T,56,0,386,0,91,42,89,12,P,65,0,293,0,34,260,78,6,1,9,0,-93,0,-57,218,-11,-6
20883,10.06,T,134,1,676,0,326,180,220,10,Z,98,0,439,90,275,305,474,5,0,-36,-1,-237,90,-51,125,254,-5
20884,6.52,Z,42,3,407,0,66,131,177,7,P,47,1,544,0,60,167,67,4,1,5,-2,137,0,-6,36,-110,-3
20885,8.1,Z,44,0,345,0,17,150,149,2,Z,48,0,504,0,42,117,134,2,0,4,0,159,0,25,-33,-15,0
20886,3.57,P,14,0,192,0,12,60,23,4,P,14,0,217,0,4,58,93,2,1,0,0,25,0,-8,-2,70,-2
20887,4.24,T,19,0,277,0,1,80,27,1,P,23,1,100,0,12,78,33,1,1,4,1,-177,0,11,-2,6,0
20888,3.46,T,20,1,253,0,111,64,62,1,Z,13,0,179,0,0,30,95,4,1,-7,-1,-74,0,-111,-34,33,3
20889,7.21,P,20,0,409,0,7,91,38,3,T,43,0,641,0,14,83,56,5,0,23,0,232,0,7,-8,18,2
20890,8.25,P,39,3,430,0,14,240,45,4,Z,39,5,333,0,22,228,198,3,0,0,2,-97,0,8,-12,153,-1
20891,9.59,Z,69,0,291,30,417,459,352,1,Z,59,2,451,0,38,464,242,4,1,-10,2,160,-30,-379,5,-110,3
20892,5.37,T,17,6,321,0,18,52,24,0,T,31,0,324,0,0,36,53,1,1,14,-6,3,0,-18,-16,29,1
20893,9.25,P,47,3,299,0,63,135,122,1,Z,57,1,589,1,26,153,211,0,0,10,-2,290,1,-37,18,89,-1
20894,5.41,Z,31,0,267,8,319,96,255,0,P,28,2,238,0,207,141,81,4,0,-3,2,-29,-8,-112,45,-174,4
20895,7.5,P,48,0,686,0,13,239,75,4,T,55,0,297,0,116,186,121,9,0,7,0,-389,0,103,-53,46,5
20896,9.59,T,110,8,445,0,491,158,165,4,Z,75,5,439,0,223,203,358,8,1,-35,-3,-6,0,-268,45,193,4
20897,9.52,T,23,0,714,0,0,24,36,0,T,37,0,1009,0,0,172,99,1,0,14,0,295,0,0,148,63,1
20898,9.56,T,82,0,605,0,94,330,204,12,T,89,1,854,0,44,460,224,8,1,7,1,249,0,-50,130,20,-4
20899,6.29,T,39,0,373,0,0,74,57,4,Z,33,0,45,0,3,53,152,1,0,-6,0,-328,0,3,-21,95,-3
20900,8.12,T,49,0,501,0,0,51,112,2,T,42,2,471,0,1,203,60,4,0,-7,2,-30,0,1,152,-52,2
20901,10.09,T,87,12,661,0,108,195,149,4,T,101,5,408,0,697,282,204,10,1,14,-7,-253,0,589,87,55,6
20902,4.07,P,20,1,324,0,2,108,29,6,P,47,0,212,0,147,109,40,8,0,27,-1,-112,0,145,1,11,2
20903,4.53,Z,20,1,150,0,15,13,48,2,T,12,0,790,0,0,15,34,0,0,-8,-1,640,0,-15,2,-14,-2
20904,3.28,Z,17,3,308,0,18,59,36,1,P,13,0,74,0,0,46,25,0,0,-4,-3,-234,0,-18,-13,-11,-1
20905,9.59,Z,53,0,821,0,8,155,156,2,Z,49,1,448,0,19,168,216,10,0,-4,1,-373,0,11,13,60,8
20906,2.42,T,6,0,58,0,0,9,17,1,T,10,0,208,0,0,20,11,0,0,4,0,150,0,0,11,-6,-1
20907,9.58,P,30,0,353,0,2,102,77,1,T,63,0,1427,0,0,127,115,0,1,33,0,1074,0,-2,25,38,-1
20908,9.59,Z,40,10,419,0,45,75,183,0,T,42,2,467,0,0,118,65,0,1,2,-8,48,0,-45,43,-118,0
20909,9.59,P,23,0,412,0,1,65,46,1,T,86,5,545,3,95,299,46,2,1,63,5,133,3,94,234,0,1
20910,9.08,P,31,0,369,0,0,35,45,0,Z,55,7,232,0,80,72,162,4,1,24,7,-137,0,80,37,117,4
20911,9.57,T,96,0,531,0,23,221,71,12,T,73,7,257,0,10,319,129,1,0,-23,7,-274,0,-13,98,58,-11
20912,3.09,Z,5,4,83,0,16,40,31,1,T,18,0,235,15,35,25,35,0,0,13,-4,152,15,19,-15,4,-1
20913,9.59,T,70,7,487,0,54,216,77,8,T,54,0,851,0,25,57,67,2,0,-16,-7,364,0,-29,-159,-10,-6
20914,5.38,P,41,0,190,0,11,169,72,6,T,45,0,263,0,598,161,113,7,1,4,0,73,0,587,-8,41,1
20915,9.59,T,78,9,692,0,398,238,91,10,P,58,6,379,0,19,241,78,1,1,-20,-3,-313,0,-379,3,-13,-9
20916,9.59,T,78,0,264,0,335,252,193,6,Z,53,6,977,1,52,265,154,2,1,-25,6,713,1,-283,13,-39,-4
20917,3.19,T,15,0,136,0,0,13,46,0,P,11,0,227,0,6,36,5,2,0,-4,0,91,0,6,23,-41,2
20918,9.59,T,59,0,494,0,119,124,94,7,Z,72,3,546,0,89,184,511,0,1,13,3,52,0,-30,60,417,-7
20919,4.22,P,15,0,129,0,0,50,31,0,T,31,0,408,0,11,75,36,4,1,16,0,279,0,11,25,5,4
20920,9.59,Z,62,0,366,0,63,272,192,4,P,43,1,597,0,2,112,61,0,0,-19,1,231,0,-61,-160,-131,-4
20921,8.32,T,68,0,567,0,180,237,97,12,T,86,3,375,0,691,271,96,11,1,18,3,-192,0,511,34,-1,-1
20922,4.3,Z,24,0,249,0,31,49,108,3,P,23,2,313,0,26,89,22,4,1,-1,2,64,0,-5,40,-86,1
20923,8.48,Z,49,3,416,0,70,161,199,1,T,67,7,585,0,817,247,184,2,0,18,4,169,0,747,86,-15,1
20924,0,T,0,0,1,0,0,0,0,0,P,17,0,291,0,12,20,14,1,1,17,0,290,0,12,20,14,1
20925,9.59,T,89,2,697,0,130,260,208,6,Z,70,1,481,0,302,236,229,4,1,-19,-1,-216,0,172,-24,21,-2
20926,10.17,T,88,15,1019,0,100,201,90,0,Z,65,4,300,0,435,247,178,0,1,-23,-11,-719,0,335,46,88,0
20927,10.33,P,36,0,666,0,0,173,48,0,T,34,0,403,0,0,61,80,0,0,-2,0,-263,0,0,-112,32,0
20928,9.25,Z,70,8,599,0,59,125,277,4,P,59,3,723,0,125,114,156,6,1,-11,-5,124,0,66,-11,-121,2
20929,4.25,P,23,0,157,0,25,217,112,4,P,13,4,170,0,164,78,17,1,0,-10,4,13,0,139,-139,-95,-3
20930,0.27,P,1,0,2,0,21,4,24,3,T,3,0,26,0,8,7,10,2,1,2,0,24,0,-13,3,-14,-1
20931,8.55,T,48,2,501,0,7,147,98,3,Z,28,4,177,0,13,34,122,0,0,-20,2,-324,0,6,-113,24,-3
20932,9.59,P,106,12,488,3,483,241,130,14,T,85,7,348,0,1222,364,382,8,1,-21,-5,-140,-3,739,123,252,-6
20933,8.28,Z,38,0,294,0,30,128,226,1,T,65,4,324,0,57,151,68,3,1,27,4,30,0,27,23,-158,2
20934,9.58,Z,47,3,506,0,40,130,140,0,Z,66,0,844,0,10,112,223,4,1,19,-3,338,0,-30,-18,83,4
20935,9.59,T,78,1,627,0,50,161,85,3,P,49,1,545,0,5,266,99,3,1,-29,0,-82,0,-45,105,14,0
20936,7.52,P,45,5,453,0,488,237,200,12,Z,35,0,463,0,164,202,178,5,0,-10,-5,10,0,-324,-35,-22,-7
20937,10.28,P,47,1,932,0,6,63,91,2,T,87,7,667,0,58,205,125,1,0,40,6,-265,0,52,142,34,-1
20938,10.58,Z,56,3,485,0,15,139,215,5,P,46,0,316,0,13,83,62,0,0,-10,-3,-169,0,-2,-56,-153,-5
20939,6.56,Z,33,5,375,0,261,91,108,1,Z,50,7,273,0,166,279,376,1,0,17,2,-102,0,-95,188,268,0
20940,2.04,P,6,1,143,2,22,38,10,0,P,8,2,170,0,57,41,10,1,1,2,1,27,-2,35,3,0,1
20941,7.18,P,88,1,368,0,384,321,47,8,P,43,0,283,0,177,310,128,2,1,-45,-1,-85,0,-207,-11,81,-6
20942,3.4,P,12,0,129,0,112,80,6,4,Z,19,5,122,2,13,13,54,0,1,7,5,-7,2,-99,-67,48,-4
20943,9.59,P,67,12,566,0,459,239,106,6,T,65,2,544,0,15,251,82,0,1,-2,-10,-22,0,-444,12,-24,-6
20944,7.14,T,62,6,435,0,494,129,187,6,T,39,0,609,0,2,125,69,3,0,-23,-6,174,0,-492,-4,-118,-3
20945,4.54,P,25,1,341,0,0,216,30,0,Z,30,0,285,0,101,149,115,4,0,5,-1,-56,0,101,-67,85,4
20946,10.03,Z,80,4,485,0,53,181,206,9,T,78,4,546,0,40,226,130,1,1,-2,0,61,0,-13,45,-76,-8
